"url";"type";"category";"price";"rooms";"bedrooms";"bathrooms";"walkscore";"year_built";"high_schools";"primary_schools";"transit_friendly";"groceries";"restaurants";"pedestrian_friendly";"greenery";"historic";"cycling_friendly";"car_friendly";"vibrant";"shopping";"daycares";"nightlife";"cafes";"quiet";"parks";"lat";"lng";"lot_area_sqft";"lot_area_m2";"parking_driveway";"parking_garage";"parking_carport";"bedrooms_basement";"powder_rooms";"tipology";"neighbourhood"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/28015038?view=summary";"rent";"condo for rent";4000;7;3;2;81;1986;5;4,5;4,5;4;4,5;5;2,5;2,5;2;3,5;3;4,5;5;2,5;3,5;2,5;5;45,482431;-73,59138;NA;NA;NA;2;NA;0;0;"condo";"Westmount"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/21050737?view=summary";"rent";"condo for rent";3100;4;2;2;97;2016;4;3;5;5;5;5;2,5;3,5;2;3;4,5;5;5;5;5;0;5;45,49684;-73,572853;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/12562992?view=summary";"rent";"condo for rent";2295;7;3;2;38;NA;4;4,5;2,5;4;2;3;3;0;2,5;3,5;1,5;2;4,5;0,5;1;4;3,5;45,466907;-73,670948;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/28954605?view=summary";"rent";"condo for rent";1800;5;2;1;87;2022;4;4,5;4,5;4,5;3,5;5;4,5;3;2,5;3;2,5;3,5;5;2;3;1,5;4;45,46952;-73,616264;NA;NA;NA;NA;NA;0;1;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/23754306?view=summary";"rent";"condo for rent";2725;7;2;1;78;2022;5;4,5;4,5;4,5;4;5;2,5;2;3,5;3;2,5;4,5;5;2,5;3;2;4,5;45,53959403;-73,63496208;NA;NA;NA;1;NA;0;1;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/28223852?view=summary";"rent";"condo for rent";2500;5;2;1;40;NA;4;3;3,5;3;2,5;3;3;0;4;4;1;3;4;0,5;2;4,5;5;45,51012578;-73,700656;NA;NA;NA;NA;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/17960998?view=summary";"rent";"condo for rent";2180;7;2;1;67;2020;2,5;4;4;4,5;3;3,5;2;0;1,5;5;2;4;4,5;1,5;2;0,5;4;45,53353818;-73,66570493;NA;NA;NA;NA;NA;0;1;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/28954956?view=summary";"rent";"condo for rent";1800;8;2;2;47;2021;3,5;3,5;4;4,5;3;2,5;1;0;1,5;4,5;1,5;3,5;5;1;3;0;3,5;45,50269987;-73,67314568;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10781629?view=summary";"rent";"condo for rent";1640;2;0;1;95;NA;2,5;4;5;4,5;5;5;1,5;4;2,5;3,5;4,5;5;5;4,5;5;2;5;45,50389;-73,561851;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/25461880?view=summary";"rent";"condo for rent";2100;6;2;1;84;2012;2;4,5;5;4,5;4,5;5;2;3;4,5;2,5;3,5;5;4,5;3,5;4,5;3;4,5;45,495347;-73,559857;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/10400292?view=summary";"rent";"condo for rent";1900;5;2;2;67;1941;4;5;4;4,5;3,5;5;3;2,5;4;3,5;2,5;3,5;5;2;3;3,5;5;45,460457;-73,596962;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/16359673?view=summary";"rent";"condo for rent";2006;6;1;1;70;1957;3,5;4,5;4,5;4;3;4;3,5;0,5;3;3,5;2;4;4,5;2;2;4;4;45,54230199;-73,66400102;NA;NA;1;NA;NA;2;1;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/15028308?view=summary";"rent";"condo for rent";1950;5;1;1;78;1958;4;4,5;4;2,5;3,5;4;4,5;1,5;4;3;2;4;4,5;1,5;2;3,5;4,5;45,51494;-73,641812;NA;NA;NA;1;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/13799205?view=summary";"rent";"condo for rent";1500;6;2;1;46;1933;4;4,5;5;3,5;3,5;4,5;4;2;2,5;3,5;2,5;4;4,5;2;2,5;3;5;45,508005;-73,61501;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9794898?view=summary";"rent";"condo for rent";1698;4;2;1;94;NA;5;4;5;4,5;4,5;5;2,5;3;2,5;3;4;5;4;4;4,5;2,5;5;45,496619;-73,583415;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-riviere-des-prairies-pointe-aux-trembles/19258346?view=summary";"rent";"condo for rent";2000;6;1;1;11;2015;2;4,5;2,5;2,5;2;2;3;0,5;2,5;4,5;1;1;4,5;0,5;1;4,5;4;45,645458;-73,594177;NA;NA;NA;1;NA;0;0;"condo";"Rivière-des-Prairies-Pointe-aux-Trembles"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/22182076?view=summary";"rent";"condo for rent";1285;5;2;1;47;NA;4;4,5;3,5;4;3;3,5;3;0;3;3,5;1,5;3,5;5;1;1,5;4;4;45,523629;-73,682114;NA;NA;NA;NA;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22670772?view=summary";"rent";"condo for rent";1400;4;1;1;98;1989;5;4;5;5;4,5;5;1,5;3,5;2,5;2;4,5;5;4,5;4;4,5;1,5;4,5;45,49595212;-73,58049478;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17530711?view=summary";"rent";"condo for rent";1280;3;1;1;95;2021;2,5;4;5;4,5;5;5;1,5;4;2,5;3,5;4,5;5;5;4,5;5;2;5;45,503981;-73,562551;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/12683074?view=summary";"rent";"condo for rent";1900;5;1;1;93;NA;4;5;4,5;5;4,5;5;4;3,5;5;2;4,5;5;4,5;4;3;3,5;5;45,52960771;-73,5753478;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/20890597?view=summary";"rent";"condo for rent";1850;6;4;1;84;NA;4;4,5;4,5;4,5;3,5;5;4,5;2;2;3;2,5;3,5;5;2;3;1,5;4;45,48612026;-73,63257983;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/15554632?view=summary";"rent";"condo for rent";1695;3;2;1;67;NA;4;4;3;4;2,5;3;2,5;0;2,5;3;2;2,5;4;0,5;1,5;2;3,5;45,47839371;-73,66575141;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-mercier-hochelaga-maisonneuve/15620055?view=summary";"rent";"condo for rent";1025;5;1;1;53;NA;3,5;4,5;3,5;4;2,5;4,5;3;2,5;5;3,5;2;2,5;4,5;1,5;2;3;4;45,55671632;-73,53006458;NA;NA;NA;NA;NA;0;0;"condo";"Mercier-Hochelaga-Maisonneuve"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/14406952?view=summary";"rent";"condo for rent";2300;8;2;2;43;2021;5;5;3,5;4;2,5;3;3,5;0;2,5;4,5;1;3,5;5;0,5;3;4,5;3,5;45,50229666;-73,67548983;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/9426842?view=summary";"rent";"condo for rent";1550;4;2;1;61;NA;4,5;4,5;3,5;4,5;3;3,5;4,5;0;3;3;2;3;4,5;1,5;2,5;2;4,5;45,465704;-73,653091;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ouest/26864954?view=summary";"rent";"condo for rent";2250;4;2;2;33;NA;4;3,5;3,5;3,5;3;2;2;1;1;5;1,5;3;4,5;1,5;2;0;4;45,451046;-73,635194;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/18672819?view=summary";"rent";"condo for rent";1575;5;1;1;83;2021;1,5;4;4,5;5;4;5;1;2;4;3,5;3;4,5;5;3;3;2,5;5;45,527713;-73,619467;NA;NA;NA;NA;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/11947876?view=summary";"rent";"condo for rent";2200;5;2;1;96;2016;4;4;5;5;4,5;4,5;1,5;3;2;2,5;4;5;4,5;5;5;1,5;5;45,49598592;-73,570695;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/16368861?view=summary";"rent";"condo for rent";1200;3;0;1;70;2020;2;4;4,5;4;4,5;5;1,5;2,5;4,5;3,5;3;4,5;4,5;3;3,5;4,5;5;45,488835;-73,562777;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13603728?view=summary";"rent";"condo for rent";1850;5;1;1;97;2017;4;4;5;5;4,5;5;1,5;3;2;2,5;4;5;4,5;5;5;1;5;45,497136;-73,571494;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/10408688?view=summary";"rent";"condo for rent";1350;4;1;1;70;2016;4;4;4,5;4,5;4;5;5;3;4,5;3;2,5;4;4;2,5;3;2,5;5;45,477364;-73,566307;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/12021009?view=summary";"rent";"condo for rent";2250;7;1;1;98;NA;4,5;5;5;5;4,5;5;2,5;3,5;5;2;4,5;5;5;5;3,5;0,5;5;45,522436;-73,590955;NA;NA;NA;NA;NA;1;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/17066845?view=summary";"rent";"condo for rent";2000;5;1;2;56;2005;2;1,5;3,5;4;2,5;3;3,5;0;4,5;5;1,5;2,5;5;1,5;2,5;3;5;45,468747;-73,547994;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/19979046?view=summary";"rent";"condo for rent";300;1;0;0;97;2018;4,5;3,5;5;4,5;4,5;4,5;2,5;3;2;2,5;4;5;4,5;4,5;4,5;2;5;45,494849;-73,573091;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/11339617?view=summary";"rent";"condo for rent";2035;6;2;2;57;2022;4;4,5;4,5;4,5;3;4;2,5;1,5;2,5;4;2;2,5;5;2;3;2;4,5;45,529656;-73,723731;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/24714543?view=summary";"rent";"condo for rent";1600;3;1;1;88;2021;2,5;4,5;4,5;4,5;4;5;2;2,5;5;2,5;3;4,5;4,5;3;3;0;4,5;45,528793;-73,615734;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-leonard/23381166?view=summary";"rent";"condo for rent";2300;5;3;2;95;NA;4,5;4,5;4;4,5;3,5;5;2;0,5;3;3;2,5;4;5;2;3;3;4;45,577375;-73,582413;NA;NA;NA;NA;NA;0;0;"condo";"Saint-Léonard"
"https://www.centris.ca/en/houses~for-rent~montreal-ahuntsic-cartierville/14217472?view=summary";"rent";"house for rent";2450;9;2;1;45;NA;2;4,5;3,5;3;2,5;3;3,5;1;1,5;3,5;1,5;3;4,5;1;2;4;4;45,529861;-73,700427;NA;NA;NA;NA;NA;2;1;"house";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/22744555?view=summary";"rent";"condo for rent";1990;6;3;1;91;NA;1,5;5;4,5;4,5;3,5;5;3;2,5;5;3;2,5;3,5;5;1,5;2,5;4;4,5;45,460627;-73,57136;NA;NA;NA;NA;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/15275205?view=summary";"rent";"condo for rent";3600;7;3;2;90;1992;3,5;4;5;5;4,5;5;3;3;4;3;4;5;4,5;3,5;4,5;0,5;5;45,493048;-73,565587;NA;NA;NA;2;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10663586?view=summary";"rent";"condo for rent";1475;5;1;1;93;2013;2,5;2,5;5;4,5;4,5;5;1,5;3,5;4,5;3,5;4,5;5;4,5;4,5;4,5;1,5;5;45,512532;-73,558848;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/houses~for-rent~montreal-rosemont-la-petite-patrie/15139127?view=summary";"rent";"house for rent";5000;14;4;1;90;1910;4,5;5;5;4,5;4,5;5;3,5;3;5;2;4;4,5;5;3,5;2,5;4;4,5;45,53407752;-73,60302532;2500;232,255667038276;NA;NA;1;0;1;"house";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/23327810?view=summary";"rent";"condo for rent";1700;5;1;1;97;2018;4,5;4;5;4,5;4,5;5;2,5;3,5;2;2,5;4;5;5;4,5;4,5;1;5;45,49457074;-73,57377765;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/12865499?view=summary";"rent";"condo for rent";1250;4;0;1;74;2017;4,5;4,5;4,5;4;3,5;4;3;1;2;4;2,5;4;5;2;3;0;4,5;45,490836;-73,646264;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/10401536?view=summary";"rent";"condo for rent";1650;3;1;1;95;2016;4,5;4,5;5;5;4,5;5;2,5;3,5;5;1,5;5;5;5;5;4;4;5;45,51486414;-73,57157966;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/18202909?view=summary";"rent";"condo for rent";2800;5;2;2;35;2014;1;0,5;3;3;2,5;3;1,5;0;2,5;5;1;2,5;5;2;3;4,5;4;45,47299;-73,538362;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/23526132?view=summary";"rent";"condo for rent";1700;5;2;1;98;2014;4,5;3,5;5;4,5;4,5;5;2;3,5;2;2,5;4,5;5;5;5;5;0;5;45,496252;-73,575191;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/19421552?view=summary";"rent";"condo for rent";1650;5;2;1;64;2015;3;4;4,5;4;3;3,5;2,5;0;1,5;4;1,5;4;5;1,5;2,5;4;4;45,503283;-73,662204;NA;NA;NA;NA;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/26868728?view=summary";"rent";"condo for rent";2595;6;2;2;36;2017;5;4;3,5;4,5;2,5;3;1,5;0,5;2;5;1;2,5;5;1;2;0,5;3,5;45,517907;-73,713404;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/22429940?view=summary";"rent";"condo for rent";2200;6;2;2;77;2019;2,5;4;4,5;5;4;5;3,5;1,5;4,5;2,5;3;4;4,5;3,5;2,5;1,5;5;45,542676;-73,572505;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/26437698?view=summary";"rent";"condo for rent";2600;8;4;1;56;1941;5;5;4;4;3,5;5;4,5;2;2,5;2,5;3;4;5;2;2,5;3;5;45,51404;-73,621578;NA;NA;NA;1;1;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/10948050?view=summary";"rent";"condo for rent";2300;8;3;2;58;1953;5;5;3,5;4,5;3;4;4;1;3;3;2;3;4,5;2;2,5;4;4;45,470523;-73,639621;NA;NA;1;1;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/13848108?view=summary";"rent";"condo for rent";1250;2;0;1;94;NA;5;4,5;5;5;4,5;5;3;3,5;5;1,5;5;5;5;5;4;3,5;5;45,513639;-73,574004;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/27393413?view=summary";"rent";"condo for rent";1200;5;1;1;52;1952;5;5;3,5;4;2,5;3;3;0,5;4;3;1,5;2,5;4;1,5;2,5;4,5;4,5;45,429241;-73,603206;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/19541800?view=summary";"rent";"condo for rent";2100;4;2;1;75;2021;5;5;4;4;3;3;3;0,5;2;3,5;2;4;4,5;2;3;3,5;4,5;45,4938927;-73,64760668;NA;NA;NA;1;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/11620890?view=summary";"rent";"condo for rent";3500;4;2;1;93;NA;5;5;5;4,5;4,5;5;2,5;3;2,5;3,5;3,5;5;4;3,5;4;0,5;5;45,489055;-73,580801;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/28338230?view=summary";"rent";"condo for rent";2250;4;1;1;77;2020;2,5;5;4,5;4;4,5;5;2,5;3;5;3;3;4,5;4,5;3;3,5;4;5;45,487049;-73,567912;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/16302594?view=summary";"rent";"condo for rent";2100;7;3;1;83;NA;4,5;5;4,5;4,5;3,5;5;3;2,5;2;2,5;2,5;3,5;4,5;2;3;2;5;45,478544;-73,626017;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/25688375?view=summary";"rent";"condo for rent";1430;4;1;1;68;2019;3,5;4;4,5;4;3;3,5;1,5;0;1,5;4;1,5;4;4,5;2;2,5;3,5;4;45,497727;-73,650266;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/19181648?view=summary";"rent";"condo for rent";6900;10;3;2;96;2016;4;4;5;5;4,5;4,5;1,5;3;2;2,5;4;5;4,5;5;5;1,5;5;45,496016;-73,570695;NA;NA;NA;2;NA;0;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/23131272?view=summary";"rent";"condo for rent";1895;5;2;1;93;1928;5;4,5;4,5;5;4,5;5;4;3;5;1,5;4;5;5;4;3,5;3;5;45,518007;-73,5949;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26535910?view=summary";"rent";"condo for rent";1620;6;1;1;86;NA;4;4,5;5;5;4,5;5;1,5;3;5;3;3,5;4,5;4,5;4;3,5;1,5;5;45,52563995;-73,54938696;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/25221190?view=summary";"rent";"condo for rent";2290;7;4;1;96;NA;4;5;4,5;5;4,5;5;3;3,5;5;1,5;4,5;5;5;5;3,5;3;5;45,521616;-73,575739;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/houses~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/23730259?view=summary";"rent";"house for rent";4000;7;3;1;75;1958;4,5;4,5;4;4,5;3,5;5;3,5;2,5;3;3;2;3;5;1,5;2,5;3,5;4;45,467073;-73,625611;NA;NA;1;1;NA;0;1;"house";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28369847?view=summary";"rent";"condo for rent";2600;7;2;1;99;2010;4,5;4,5;5;5;5;5;1,5;3;3,5;3;4,5;5;5;4,5;5;1,5;5;45,50696243;-73,56884198;NA;NA;NA;NA;NA;0;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/20749336?view=summary";"rent";"condo for rent";2065;5;2;1;64;1900;4;5;4,5;4,5;4;5;3;3;5;3;2,5;4;5;2,5;3,5;4;5;45,482563;-73,560461;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/18513684?view=summary";"rent";"condo for rent";1600;3;1;1;93;1930;4,5;3,5;5;5;4,5;5;4,5;3;4,5;2;4,5;5;4,5;4;4;2,5;5;45,512388;-73,577081;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/17957052?view=summary";"rent";"condo for rent";2900;7;3;1;71;1929;4,5;4,5;4;4,5;3;5;4,5;2,5;3;3;2;3;5;2;2;4;4,5;45,47088;-73,629989;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/28551053?view=summary";"rent";"condo for rent";3400;11;2;2;86;1910;4;4,5;4,5;4,5;4;5;4,5;3;4,5;3;2,5;4;5;2;3;4;5;45,47345902;-73,58566335;NA;NA;NA;NA;NA;2;1;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/24160104?view=summary";"rent";"condo for rent";1450;5;2;1;80;1941;4,5;4,5;4;3;3,5;3;4;1,5;4,5;3;2,5;4;4,5;1,5;2;1;4,5;45,515637;-73,642192;NA;NA;NA;NA;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25398576?view=summary";"rent";"condo for rent";1400;6;1;1;92;2004;2;4,5;5;4,5;4,5;5;1,5;4,5;3,5;2,5;4,5;5;4,5;5;4,5;2,5;4,5;45,500456;-73,559638;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/15600359?view=summary";"rent";"condo for rent";900;3;1;1;43;NA;4;4;3;3,5;2;3;2;0;4;3;1,5;2,5;4;1,5;2,5;5;5;45,423022;-73,604274;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/houses~for-rent~montreal-verdun-ile-des-soeurs/24133794?view=summary";"rent";"house for rent";3970;13;3;3;14;2006;0;4;2;0,5;1,5;1,5;2,5;0;3,5;4,5;0,5;0,5;3,5;0,5;0,5;5;4;45,450198;-73,553201;3205;297,75176514307;NA;NA;NA;1;1;"house";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/11424288?view=summary";"rent";"condo for rent";2750;7;4;2;81;1942;4,5;4,5;4,5;4,5;3,5;5;4,5;1,5;2,5;3;2,5;4;4,5;2;3;4,5;4,5;45,493982;-73,625619;NA;NA;1;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/21951611?view=summary";"rent";"condo for rent";1475;4;1;1;85;1891;3,5;4,5;5;4,5;4,5;5;3,5;3;4,5;2,5;3,5;4,5;5;3;4;2;5;45,483354;-73,577475;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16008015?view=summary";"rent";"condo for rent";1495;3;1;1;91;2019;4;4;5;4,5;4,5;5;2,5;3;2,5;2,5;3,5;5;4;4;4,5;2,5;5;45,49574979;-73,56754727;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/23623145?view=summary";"rent";"condo for rent";4750;6;2;2;76;NA;1,5;1;4,5;4,5;4,5;4;1,5;3;4;3,5;3,5;4,5;4,5;3,5;3,5;2,5;5;45,512657;-73,549746;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/16409010?view=summary";"rent";"condo for rent";1800;6;3;1;67;1953;5;5;4,5;4,5;3,5;4;3;1;4,5;4;2;4;4,5;2;2,5;0,5;5;45,55444;-73,65275;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/25297057?view=summary";"rent";"condo for rent";1995;5;2;2;36;2017;5;4;3,5;4,5;2,5;3;1,5;0,5;2;5;1;2,5;5;1;2;0,5;3,5;45,51815847;-73,71284417;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22829559?view=summary";"rent";"condo for rent";2200;3;1;1;94;NA;2;3,5;5;5;4,5;5;1,5;5;3,5;3;4;5;4,5;4,5;4,5;4;5;45,505223;-73,555275;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
